date,title,abstract
2018-10-12,"Tesla makes 7,400 Model 3s so far in Oct -Electrek","Oct 12 Tesla Inc has produced more than 11,500 cars, including about 7,400 Model 3s, so far this month, automotive news website Electrek reported https://electrek.co/2018/10/12/tesla-model-3-production-strong-quarter on Friday, citing a source familiar with the matter."
2018-10-12,Tesla says orders placed by Oct 15 eligible for full tax credit,"Electric carmaker Tesla Inc said http://bit.ly/2NCbs1r orders for cars placed by Oct. 15 will be eligible for a full federal tax credit of $7,500 and these customers will get their cars delivered by the end of the year."
2018-10-12,UPDATE 1-Tesla says orders placed by Oct 15 eligible for full tax credit,"Oct 12 Electric carmaker Tesla Inc said http://bit.ly/2NCbs1r orders for cars placed by Oct. 15 will be eligible for a full federal tax credit of $7,500 and these customers will get their cars delivered by the end of the year."
2018-10-12,Tesla says orders placed by Oct 15 eligible for full tax credit,"Oct 12 Electric carmaker Tesla Inc said http://bit.ly/2NCbs1r all orders for its vehicles placed by Oct. 15 are eligible for full federal tax credit of $7,500 and such customers will get their cars delivered by the end of the year."
2018-10-12,BMW to buy control of China venture in 'new era' for foreign carmakers,"SHENYANG, China Germany's BMW  will pay 3.6 billion euros ($4.2 billion) to take control of its main joint venture in China, the first such move by a global carmaker as Beijing starts to relax ownership rules for the world's biggest auto market. | Video"
2018-10-12,UPDATE 6-BMW to buy control of China venture in 'new era' for foreign carmakers,* JV will spend 3 bln euros expanding Shenyang facility (Adds Brilliance share price fall on Friday)
2018-10-16,"U.S. judge approves SEC settlement with Tesla, Musk;  shares jump","A U.S. judge on Tuesday approved a settlement between a federal regulator, Tesla Inc and its chief executive officer, Elon Musk, over his tweets promising to take the company private, signalling an end to a tumultuous period for investors. | Video"
2018-10-16,"U.S. judge approves SEC settlement with Tesla, Musk;  shares jump","A U.S. judge on Tuesday approved a settlement between a federal regulator, Tesla Inc and its chief executive officer, Elon Musk, over his tweets promising to take the company private, signaling an end to a tumultuous period for investors. | Video"
2018-10-16,"UPDATE 4-U.S. judge approves SEC settlement with Tesla, Musk;  shares jump","Oct 16 A U.S. judge on Tuesday approved a settlement between a federal regulator, Tesla Inc and its chief executive officer, Elon Musk, over his tweets promising to take the company private, signaling an end to a tumultuous period for investors."
2018-10-16,"U.S. Judge approves settlement between SEC, Musk","Oct 16 A U.S. judge on Tuesday approved the settlement between the Securities and Exchange Commission, Tesla Inc and its Chief Executive Officer Elon Musk."
2018-10-17,Factbox: Tesla executive departures since 2016,Electric carmaker Tesla Inc  has seen a flurry of senior executives leave the company in recent months.
2018-10-17,Tesla's vice president of manufacturing departs: Business Insider,"Tesla Inc's  vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported on Wednesday, citing a source familiar with the situation."
2018-10-17,UPDATE 2-Tesla's vice president of manufacturing departs - Business Insider,"Oct 17 Tesla Inc's vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported https://www.businessinsider.com/teslas-vp-of-manufacturing-gilbert-passin-is-out-source-2018-10 on Wednesday, citing a source familiar with the situation."
2018-10-17,Tesla's vice president of manufacturing departs - Business Insider,"Oct 17 Tesla Inc's vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported https://www.businessinsider.com/teslas-vp-of-manufacturing-gilbert-passin-is-out-source-2018-10 on Wednesday, citing a source familiar with the situation."
2018-10-17,Wednesday Morning Briefing,"Secretary of State Mike Pompeo meets Turkish President Erdogan, Zika on the rise in Angola and Russia moves into in Central Africa. Catch up on the latest headlines."
2018-10-17,UPDATE 1-Musk to buy $20 mln in Tesla stock,"Oct 17 Tesla Inc Chief Executive Officer Elon Musk will purchase company stock worth $20 million in the next open trading session, the electric carmaker said in a filing on Wednesday."
2018-10-17,Musk to purchase Tesla stock worth $20 mln,"Oct 17 Tesla Inc Chief Executive Officer Elon Musk will purchase company stock worth $20 million in the next open trading session, the electric carmaker said in a filing on Wednesday."
2018-10-17,UPDATE 2-Tesla secures Shanghai site for $2 bln China Gigafactory,* Plant will help Tesla trim China prices (Adds background on China NEV market)
2018-10-17,"U.S. Senate bill could give Tesla, GM electric car tax credit boost","WASHINGTON Tesla Inc  and General Motors Co , which have lobbied Congress to lift a cap on electric vehicles eligible for a $7,500 tax credit, could get their way for up to four years under a new proposal from a Republican senator."
2018-10-18,Tesla launches new Model 3 with mid-range battery -Electrek,"Oct 18 Tesla Inc is launching a new version of its Model 3 sedan with a ""mid-range"" battery priced at $45,000, automotive news website Electrek reported https://electrek.co/2018/10/18/tesla-model-3-mid-range-battery-pricing-structure on Thursday. (Reporting by Uday Sampath in Bengaluru; Editing by Sandra Maler)"
2018-10-18,Tesla secures Shanghai site for $2 billion China Gigafactory,"BEIJING Tesla Inc has signed an agreement with the Shanghai government for an 860,000 square meter plot of land to build its first overseas Gigafactory, the electric carmaker said in a Chinese social media post on Wednesday. | Video"
2018-10-19,SolarWinds shares rise 3.2 percent in downsized market debut,"SolarWinds Corp's shares  rose as much as 3.2 percent in their downsized U.S. market debut on Friday, giving the enterprise software maker a market value of about $4.80 billion."
2018-10-19,SolarWinds shares rise 3.2 pct in downsized market debut,"Oct 18 SolarWinds Corp's shares rose as much as 3.2 percent in their downsized U.S. market debut on Friday, giving the enterprise software maker a market value of about $4.80 billion."
2018-10-19,"Tesla rises after co launches new Model 3 for $45,000",- Shares of electric carmaker  up 1.6 pct at $268.21 premarket
2018-10-23,"Long-time Tesla critic Citron Research goes ""long"" on stock","Oct 23 Tesla Inc's shares rose nearly 4 percent on Tuesday, after long-time critic and short-seller Citron Research reversed its opinion on the stock to ""long"" from ""short""."
2018-10-23,"China's EV maker Faraday Future plans lay-offs, 20 percent pay cuts","HONG KONG Faraday Future, a start-up that is developing electric vehicles (EV), said on Tuesday it planned pay cuts of 20 percent for all staff, in addition to an unspecified number of lay-offs, in a bid to reduce operational costs."
2018-10-23,Elon Musk says Twitter had locked his account thinking it was hacked,Tesla Inc  Chief Executive Elon Musk said Twitter had locked his account thinking it had been hacked.
2018-10-23,Elon Musk says Twitter had locked his account thinking it was hacked,Oct 23 Tesla Inc Chief Executive Elon Musk said Twitter had locked his account thinking it had been hacked.
2018-10-23,"UPDATE 1-China's EV maker Faraday Future plans lay-offs, 20 pct pay cuts","HONG KONG, Oct 23 Faraday Future, a start-up that is developing electric vehicles (EV), said on Tuesday it planned pay cuts of 20 percent for all staff, in addition to an unspecified number of lay-offs, in a bid to reduce operational costs."
2018-10-24,Breakingviews - Musk charges Tesla at least one-quarter full,"NEW YORK (Reuters Breakingviews) - Tesla is back on the road, with its battery charged at least one-quarter full. The delayed ramp-up of its Model 3 revved up the electric-car maker’s latest sales and drove it into the black in the three months to September."
2018-10-24,Tesla posts quarterly profit,Oct 24 - Tesla Inc made good on Chief Executive Officer Elon Musk's promise that it would turn a profit in the third quarter.
2018-10-24,"UPDATE 2-Tesla may post profit with Model 3 surge, investors look for more","SAN FRANCISCO, Oct 24 Chief Executive Elon Musk may post a long-promised profit when Tesla Inc reports third-quarter results later on Wednesday, as production of the Model 3 electric sedan takes off, but investors will want to know if such results are sustainable."
2018-10-24,UPDATE 1-Tesla hits near bottom in Consumer Reports reliability survey,"DETROIT, Oct 24 Tesla Inc's high-end Model S sedan lost its ""recommended"" rating and the electric carmaker slid overall by six spots to almost the bottom in Consumer Reports magazine's annual reliability survey."
2018-10-24,Tesla slips to near bottom in Consumer Reports reliability survey,"DETROIT, Oct 24 Tesla Inc's high-end Model S sedan lost its ""recommended"" rating and the electric carmaker slid overall by six spots to almost the bottom in Consumer Reports magazine's annual reliability survey."
2018-10-24,Citron's Tesla U-turn dealt short sellers a $1.11 billion loss,"NEW YORK The sharp surge in Tesla Inc's share price on Tuesday slammed short sellers of the stock with $1.11 billion in losses for the day on paper, pushing their performance for the year into the red, according to financial analytics firm S3 Partners."
2018-10-24,Citron's Tesla U-turn dealt short sellers a $1.11 bln loss,"NEW YORK, Oct 24 The sharp surge in Tesla Inc's share price on Tuesday slammed short sellers of the stock with $1.11 billion in losses for the day on paper, pushing their performance for the year into the red, according to financial analytics firm S3 Partners."
2018-10-24,Tesla's Shanghai factory to produce two models for first phase project: filing,"BEIJING Tesla Inc's  Shanghai Gigafactory is planning to produce two models in its first phase project, a Shanghai government filing showed on Wednesday."
2018-10-24,Tesla's Shanghai factory to produce two models for first phase project - filing,"BEIJING, Oct 24 Tesla Inc's Shanghai Gigafactory is planning to produce two models in its first phase project, a Shanghai government filing showed on Wednesday."
2018-10-25,"UPDATE 2-Tesla Q3 profit quiets critics, shares surge",Oct 25 Tesla Inc shares jumped on Thursday as Wall Street analysts said the company had turned a corner with profitable third quarter results and might not now need to raise outside capital.
2018-10-25,Tesla may not need to raise capital soon - analysts,"Oct 25 Tesla Inc's blockbuster quarterly results and ability to generate free cash-flow wowed Wall Street on Thursday, with several analysts saying the electric carmaker may not need to raise capital soon to boost Model 3 production."
2018-10-25,UPDATE 2-BE Semiconductor's resilient margins boost shares,"Oct 25 Shares in BE Semiconductor Industries (Besi) jumped over 6 percent on Thursday, reversing earlier losses as resilience in the company's profit margins offset investor concern over its sales outlook."
2018-10-25,"Tesla's Musk says Model 3 to be available in Australia, UK around mid-2019",Tesla Inc Chief Executive Officer Elon Musk said on Thursday the electric carmaker's new Model 3 will be available in Australia and the UK around the middle of next year.
2018-10-25,"UPDATE 2-Tesla's Musk says Model 3 to be available in Australia, UK around mid-2019",Oct 25 Tesla Inc Chief Executive Officer Elon Musk said on Thursday the electric carmaker's new Model 3 will be available in Australia and the UK around the middle of next year.
2018-10-25,Tesla's Musk says Model 3 to be available in Australia around mid 2019,Oct 25 Tesla Inc Chief Executive Officer Elon Musk said on Thursday the electric carmaker's new Model 3 will be available in Australia around the middle of next year.
2018-10-25,"Tesla shares jump as Musk delivers quarterly profit, cash","SAN FRANCISCO Tesla Inc  reported a net profit, positive cash flow and wider-than-expected margins for the latest quarter on Wednesday, delivering on Chief Executive Elon Musk's promise to turn the electric carmaker profitable as higher production volumes of its new Model 3 began to pay off. | Video"
2018-10-25,"UPDATE 6-Tesla shares jump as Musk delivers quarterly profit, cash","SAN FRANCISCO, Oct 24 Tesla Inc reported a net profit, positive cash flow and wider-than-expected margins for the latest quarter on Wednesday, delivering on Chief Executive Elon Musk's promise to turn the electric carmaker profitable as higher production volumes of its new Model 3 began to pay off."
2018-10-26,Tesla says it has not received subpoena on Model 3 production,"Oct 26 Tesla Inc said on Friday it had not received a subpoena from the U.S. Department of Justice regarding production guidance for its Model 3 sedans, in response to a Wall Street Journal story https://www.wsj.com/articles/tesla-faces-deepening-criminal-probe-over-whether-it-misstated-production-figures-1540576636?mod=searchresults&page;=1&pos;=1 that said the electric carmaker was facing a deeper criminal probe."
2018-10-26,Tesla critic Citron makes U-turn ahead of results,NEW YORK Tesla Inc shares jumped more than 12 percent on Tuesday after long-time critic and short-seller Citron Research said it had a change of heart and is now betting the electric automaker's stock will rise. | Video
2018-10-27,Tesla's Elon Musk says tweet that led to $20 million fine 'Worth It',"Oct 27 Tesla Inc Chief Executive Elon Musk said the tweet that cost him and the company $20 million in fines each by the U.S. Securities and Exchange Commision was ""Worth It""."
2018-10-27,Tesla says has not received subpoena on Model 3 production,"SAN FRANCISCO Tesla Inc  has not received a U.S. subpoena related to its Model 3 production forecasts, the electric carmaker said on Friday, following a report that it faced a deepening criminal probe about the projections. | Video"
2018-10-29,UPDATE 2-Elon Musk says deleted his Tesla titles,"Oct 29 Tesla Inc Chief Executive Officer Elon Musk took to Twitter on Monday, saying he deleted his Tesla titles last week to see what would happen, without giving further details."
2018-10-29,Elon Musk says deleted his Tesla titles,"Oct 29 Tesla Inc Chief Executive Officer Elon Musk took to Twitter on Monday, saying he deleted his Tesla titles last week to see what would happen, without giving further details."
2018-10-29,Baillie Gifford willing to invest more in Tesla: the Times,"Baillie Gifford & Co, one of the top shareholders of Tesla Inc , has said it would be willing to inject more cash into the electric carmaker, the Times reported http://bit.ly/2PwSpuu on Monday."
2018-10-29,UPDATE 1-Baillie Gifford willing to invest more in Tesla - the Times,"Oct 29 Baillie Gifford & Co, one of the top shareholders of Tesla Inc, has said it would be willing to inject more cash into the electric carmaker, the Times reported http://bit.ly/2PwSpuu on Monday."
2018-10-29,Daimler doesn't rule out future cooperation with Tesla: report,"WARSAW Daimler AG  does not rule out cooperating with Tesla Inc  in future even though the German luxury car producer sold its stake in the U.S. electric vehicles company, Daimler's chief executive told a Polish newspaper."
2018-10-29,UPDATE 1-Daimler doesn't rule out future cooperation with Tesla - report,"WARSAW, Oct 29 Daimler AG does not rule out cooperating with Tesla Inc in future even though the German luxury car producer sold its stake in the U.S. electric vehicles company, Daimler's chief executive told a Polish newspaper."
2018-10-29,Daimler doesn't rule out future cooperation with Tesla - report,"WARSAW, Oct 29 Daimler AG does not rule out cooperating with Tesla Inc in future even though the German luxury car producer sold its stake in the U.S. electric vehicles company, Daimler's chief executive told a Polish newspaper."
2018-10-29,Baillie Gifford willing to invest more in Tesla - the Times,"Oct 29 Baillie Gifford & Co, one of the top shareholders of Tesla Inc, has said it would be willing to inject more cash into the electric carmaker, the Times reported http://bit.ly/2PwSpuu on Monday."
2018-10-31,"UPDATE 2-Panasonic profit weighed by Tesla costs, but in talks for further investment","* Panasonic chief says Tesla unaffected by Musk behaviour (Adds CEO comments, context)"
2018-10-31,"Tire maker Nokian profit hit by Russia, Norway issues, emissions rules","HELSINKI Finland's Nokian Tires  reported a surprise fall in quarterly earnings on Wednesday and cut its full-year profit outlook, citing issues in Russia and Norway on top of new emissions standards that have had an impact across the sector."
2018-10-31,"UPDATE 3-Tyre maker Nokian profit hit by Russia, Norway issues, emissions rules",* Electric car boom hits sales in Norway (Updates with CEO comments on Norway)
2018-10-31,"Panasonic Q2 profit falls 15 pct, misses estimates","TOKYO, Oct 31 Japan's Panasonic Corp on Wednesday reported a 15 percent fall in second-quarter operating profit, missing analyst estimates, weighed down by investment in Tesla Inc's battery plant in Nevada."
2018-11-01,GM CEO expects Tesla to be around in the next 10 years,"Nov 1 General Motors Co's Chief Executive Officer Mary Barra said on Thursday she expects Tesla Inc to be around in the next 10 years, despite the electric carmaker's troubles with turning around its operations."
2018-11-02,"REFILE-UPDATE 1-Tesla develops plan to make 3,000 Model 3s per week in Shanghai to cut tariff impact","Nov 2 Tesla Inc said on Friday that it is developing plans to start producing about 3,000 Model 3 vehicles per week in Shanghai in the initial phase of its Gigafactory 3 to reduce the impact of tariffs."
2018-11-02,Tesla seeks to reduce tariff impact for Model 3 by making cars in China,"Nov 2 Tesla Inc said on Friday it is looking to reduce the impact of tariffs on its Model 3 sedan by building more cars in Shanghai, China."
2018-11-05,REFILE-UPDATE 3-U.S. securities regulator subpoenas Tesla on Model 3 production estimates,"SAN FRANCISCO, Nov 2 Tesla Inc said on Friday it had received a subpoena from the U.S. Securities and Exchange Commission over forecasts it made about Model 3 production in 2017, a set of targets the electric vehicle company failed to hit on time."
2018-11-07,Albemarle's claim to unique lithium technology draws scrutiny,"NEWPORT BEACH, Calif./SANTIAGO, Nov 7 Albemarle Corp's claim to have developed a unique process that would more than triple its lithium production from Chile's Atacama desert without using more water is drawing increased scrutiny from regulators and investors pushing for more details."
2018-11-08,UPDATE 9-Tesla names director Denholm to replace Musk as board chair,"* Appointment follows Musk fraud settlement with SEC (Rewrites, adds details from SEC-Tesla agreement)"
2018-11-08,"VW plans Tesla rival electric car for less than 20,000 eur -source","FRANKFURT, Nov 8 Volkswagen will offer a Tesla-rivalling electric car costing below 20,000 euros ($22,836) and convert three of its factories into electric car plants as part of a far-reaching overhaul, a source familiar with the deliberations told Reuters."
2018-11-08,Breakingviews - New Tesla chair will have to get tougher,"HONG KONG (Reuters Breakingviews) - Elon Musk is finally getting his adult supervision. Robyn Denholm, finance chief at Australian telecom operator Telstra, will move from her boardroom seat at Tesla to the head of the table – and oversee the $60 billion electric-car maker's erratic chief executive full-time. She will have to get tougher, though."
2018-11-08,CORRECTED-UPDATE 3-Tesla appoints Robyn Denholm as chair to replace Elon Musk,"Nov 8 Tesla Inc said board member Robyn Denholm will replace Elon Musk as its chair, more than a month after the billionaire had to step down as the electric-car maker's chairman as part of a settlement with U.S. regulators."
2018-11-08,Robyn Denholm to replace Elon Musk as Tesla chair - CNBC,"Nov 8 Robyn Denholm will replace Elon Musk as chair of Tesla Inc, CNBC reported on Thursday."
2018-11-09,ChargePoint gives Europe equal billing in electric car grid plan,"LISBON, Nov 9 ChargePoint, which operates one of the world's largest charging station grids for electric vehicles, expects to split a major    expansion plan equally between Europe and its home market the United States, its chief executive said."
2018-11-14,RPT-Elon Musk's 'Teslaquila' drink faces clash with Mexican tequila industry,"MEXICO CITY, Nov 13 Tesla Inc co-founder Elon Musk and Mexico's tequila producers could be headed for a collision after the agave-based drink's industry group opposed the flamboyant billionaire's efforts to trademark an alcoholic drink dubbed ""Teslaquila."""
2018-11-14,Elon Musk's 'Teslaquila' drink faces clash with Mexican tequila industry,"MEXICO CITY, Nov 13 Tesla Inc co-founder Elon Musk and Mexico's tequila producers could be headed for a collision after the agave-based drink's industry group opposed the flamboyant billionaire's efforts to trademark an alcoholic drink dubbed ""Teslaquila."""
2018-11-15,UPDATE 1-Tesla slashes prices on home solar systems to spur sales,"Nov 15 Tesla Inc has cut prices on its residential solar systems by as much as 25 percent in a bid to lift lagging sales after the company streamlined its sales and marketing organization, a company official told Reuters on Thursday."
2018-11-15,Tesla slashes prices on home solar systems to spur sales,"Nov 15 Tesla Inc has cut prices on its residential solar systems by as much as 25 percent in a bid to lift lagging sales after the company streamlined its sales and marketing organization, a company official told Reuters."
2018-11-15,Tesla to deliver new Model 3 orders by year end,"Tesla Inc  Chief Executive Officer Elon Musk said on Thursday that Model 3s ordered in the United States by the end of this month will be delivered by Dec. 31, as the electric carmaker tries to take advantage of tax breaks."
2018-11-15,UPDATE 1-Tesla to deliver new Model 3 orders by year end,"Nov 15 Tesla Inc Chief Executive Officer Elon Musk said on Thursday that Model 3s ordered in the United States by the end of this month will be delivered by Dec. 31, as the electric carmaker tries to take advantage of tax breaks."
2018-11-15,Tesla to deliver new Model 3 orders by year end,"Nov 15 Tesla Inc Chief Executive Elon Musk said on Thursday that Model 3s ordered in the United States by the end of this month will be delivered by Dec. 31, as the electric carmaker tries to take advantage of tax breaks."
2018-11-16,UPDATE 1-Tesla starts taking Model 3 orders in China,"Nov 16 Tesla Inc has started taking orders for its Model 3 sedan in China for a deposit of 8,000 yuan ($1,153.60), according to the electric carmaker's China website https://www.tesla.cn/model3/reserve."
2018-11-16,Tesla starts Model 3 orders in China,"Nov 16 Tesla Inc has started taking orders for its Model 3 sedan in China, the electric carmaker's China website said, adding that booking a Model 3 required a deposit of 8,000 yuan  ($1,153.60)."
2018-11-19,Musk hints at Tesla interest in Daimler van,"Nov 19 Tesla Inc could be interested in partnering with Daimler AG's Mercedes-Benz on an electric version of its Sprinter van, Chief Executive Officer Elon Musk said in a tweet https://twitter.com/elonmusk/status/1064541185820114944 on Monday."
2018-11-22,UPDATE 1-Tesla cuts China car prices to absorb hit from trade war tariffs,"* Tesla cuts Model X, Model S car prices in China by 12-26 percent"
2018-11-27,UPDATE 2-Auto group says Tesla's China sales plunge; company's shares slide,"* Steep tariffs on U.S. auto imports hurt Tesla China sales (New throughout, to add Tesla California spokesman comment)"
2018-11-27,U.S. SEC chairman says Tesla case is 'settled' despite CEO's tweet," (The Nov. 26 story corrects paragraphs 4 and 5 to show the SEC filed charges against Musk and Tesla, and that Musk and Tesla settled those charges without admitting or denying the SEC's allegations)"
2018-11-27,CORRECTED-U.S. SEC chairman says Tesla case is 'settled' despite CEO's tweet,"WASHINGTON, Nov 26 The U.S. Securities and Exchange Commission chairman said on Monday that the agency would not revisit its securities fraud settlement with Tesla Inc despite Chief Executive Elon Musk's tweet mocking the regulator."
2018-11-27,REFILE-Tesla China sales drop sharply in October - auto industry body,"BEIJING/SHANGHAI, Nov 27 Tesla Inc sold just 211 cars in China last month, a sharp drop versus a year ago, the country's passenger car association told Reuters on Tuesday, underscoring how the Sino-U.S. trade war is hurting the electric carmaker."
2018-11-28,Trump threatens to cut GM subsidies in retaliation for U.S. job cuts,"WASHINGTON U.S. President Donald Trump threatened on Tuesday to eliminate subsidies for General Motors Co in retaliation for the automaker cutting U.S. jobs and plants, and the automaker also took fire from Canadian political and labor leaders for cutbacks there. | Video"
2018-11-28,UPDATE 5-Trump threatens to cut GM subsidies in retaliation for U.S. job cuts,"WASHINGTON, Nov 27 U.S. President Donald Trump threatened on Tuesday to eliminate subsidies for General Motors Co in retaliation for the automaker cutting U.S. jobs and plants, and the automaker also took fire from Canadian political and labor leaders for cutbacks there."
2018-11-29,Volkswagen planning new North America factory for electric vehicles,"LOS ANGELES, Nov 28 Volkswagen is deciding where to locate a new factory in North America to build electric vehicles for the U.S. market, the German automaker's new head for the Americas said on Wednesday."
2018-11-30,"Tesla achieves Model 3 production of 1,000 cars per day- Electrek","Nov 30 Tesla Inc met its production target of 1,000 Model 3 cars per day, automotive news website Electrek reported on Friday, citing Chief Executive Officer Elon Musk's email to employees."
2018-11-30,"Nio, China rival to Tesla, says U.S. head to step down","SHANGHAI The U.S. head of Nio Inc , an electric carmaker seen as one of the main Chinese rivals to Tesla Inc , will leave the company, the firm said in a filing on Friday, the first major management departure since its September IPO."
2018-11-30,"Nio, China rival to Tesla, says U.S. head to step down","SHANGHAI, Nov 30 The U.S. head of Nio Inc , an electric carmaker seen as one of the main Chinese rivals to Tesla Inc, will leave the company, the firm said in a filing on Friday, the first major management departure since its September IPO."
2018-12-04,Tesla changes plans to start Model Y production - Business Insider,"Dec 3 Tesla Inc had plans to build its pilot small electric SUV Model Y at Gigafactory 1 by June 1, 2020, the Business Insider reported on Monday, citing leaked internal documents, but said the company changed its plans later."
2018-12-06,Tesla plans to use stock-cash mix to pay off March debt -Bbg,"Dec 6 Tesla Inc will pay a 50-50 mix of stock and cash to holders of its bonds due in March, if they elect to convert the debt, Bloomberg reported https://www.bloomberg.com/news/articles/2018-12-06/tesla-is-said-to-plan-using-stock-cash-mix-to-pay-off-march-debt on Thursday, citing a copy of the settlement notice."
2018-12-06,"Exclusive: Tesla, smarting from trade war, seeks bids for China Gigafactory construction","SHANGHAI Tesla Inc has opened a tender process to build its Shanghai Gigafactory and at least one contractor has started buying materials, according to sources and documents reviewed by Reuters, the clearest indication that construction is imminent."
2018-12-07,Tesla hires Washington trial lawyer as new general counsel,"Dec 7 Tesla Inc has hired Dane Butswinkas, a Washington, D.C. trial lawyer, as its general counsel, the electric car manufacturer said late on Thursday."
2018-12-10,Tesla lithium supplier Kidman settles ownership row over Australian mine,"MELBOURNE, Dec 10 Kidman Resources, a supplier of lithium to U.S. electric car maker Tesla said on Monday it had settled  a court dispute that could have derailed joint development of a mine in Western Australian with Chile's SQM."
2018-12-19,CORRECTED-UPDATE 1-Elon Musk unveils his first Los Angeles-area tunnel,"LOS ANGELES, Dec 18 Billionaire entrepreneur Elon Musk made a brief public appearance late on Tuesday to unveil the first tunnel completed by the underground transit venture he launched two years ago as an ambitious remedy to Los Angeles' infamously heavy traffic."
2018-12-20,Recharge: LG and Samsung take heart as China flags more open car battery market,"SEOUL/BEIJING For automotive battery makers LG Chem Ltd  and Samsung SDI Co Ltd , the Chinese market has begun to offer promise after painful loss-making investments."
2018-12-20,REFILE-FOCUS-Recharge: LG and Samsung take heart as China flags more open car battery market,"SEOUL/BEIJING, Dec 20 For automotive battery makers LG Chem Ltd and Samsung SDI Co Ltd , the Chinese market has begun to offer promise after painful loss-making investments."
2018-12-21,Shy Baillie Gifford reveals 'sensible and Scottish' formula,"EDINBURGH, Dec 21 With no public profit or budget goals and quietly run by its 44 owner-partners, Edinburgh-based Baillie Gifford has ammassed 200 billion pounds ($253 billion) in funds under management."
2018-12-23,Elon Musk says Tesla to pay customers for missed tax credits,Dec 23 Tesla Inc chief executive Elon Musk said the electric car company will reimburse customers if delays to car deliveries cause them to miss out on a significant tax credit.
2018-12-27,Tesla's Musk says cave rescuer's defamation case should be dismissed,"Dec 27 Elon Musk, Tesla Inc's chief executive, asked a U.S. judge to dismiss a lawsuit by a British diver who helped rescue a boys soccer team trapped in a Thailand cave and said Musk defamed him by calling him a pedophile and child rapist."
2018-12-27,Tesla sets up Shanghai financial leasing unit as China plans accelerate,"BEIJING Tesla Inc  has registered a financial leasing company in China, a local business registration filing shows, in the latest sign the U.S. electric car maker is attempting to speed up its push into China."
2018-12-27,Tesla sets up Shanghai financial leasing unit as China plans accelerate,"BEIJING, Dec 27 Tesla Inc has registered a financial leasing company in China, a local business registration filing shows, in the latest sign the U.S. electric car maker is attempting to speed up its push into China."
2018-12-28,UPDATE 7-Tesla names close Musk friend Larry Ellison to board,"Dec 28 Tesla Inc on Friday named Oracle Corp co-founder Larry Ellison, a shareholder and self-described close friend of Chief Executive Elon Musk, to its board to provide the  independent oversight demanded by U.S. regulators after Musk tweeted about taking the electric carmaker private."
2018-12-28,Tesla names two independent directors as part of SEC deal,Dec 28 Tesla Inc on Friday named two independent board directors as part of a September deal with federal regulators to move past the turbulence following Chief Executive Officer Elon Musk's tweet about taking the electric carmaker private.
2018-12-31,"UPDATE 2-Tesla has over 3,000 Model 3s left in U.S. inventory - Electrek","Dec 31 Tesla Inc had over 3,000 Model 3s left in inventory in the United States as of Sunday, automotive news website Electrek reported on Monday, citing people familiar with the matter."
2018-12-31,"Tesla has over 3,000 Model 3 vehicles left in U.S. inventory - Electrek","Dec 31 Tesla Inc had over 3,000 Model 3 vehicles left in inventory in the United States as of Sunday, automotive news website Electrek reported on Monday, citing people familiar with the matter."
2019-01-02,"UPDATE 1-GM sold 200,000 electric vehicles in U.S. by 2018, triggering tax-credit phaseout - source","WASHINGTON, Jan 2 General Motors Co hit 200,000 total electric vehicles sold in the United States by the end of 2018, reaching a threshold that triggers a phase-out of a $7,500 federal tax credit over the next 15 months, a person briefed on the matter said Wednesday."
2019-01-02,"CORRECTED-UPDATE 3-Tesla shares fall on price cut, soft Model 3 deliveries",Jan 2 Tesla Inc shares fell 9 percent on Wednesday after the electric car maker delivered fewer-than-expected Model 3 sedans in the fourth quarter and cut prices for all its vehicles in the United States to offset a reduction in a green tax credit.
2019-01-02,"Tesla produced 61,394 Model 3s in fourth quarter","Jan 2 Tesla Inc said on Wednesday it produced 61,394 Model 3s and delivered nearly 1,000 vehicles per day in the fourth quarter."
2019-01-03,"Breakingviews - Lyft, Uber IPOs will drain Tesla’s scarcity value","NEW YORK (Reuters Breakingviews) - Initial public offerings by Lyft and Uber Technologies will drain Tesla’s scarcity value in the next 12 months. Elon Musk’s electric-vehicle maker, whose market value hit $64.8 billion in August 2018, has, to date, been virtually the only way to invest directly in the car industry of the future. But the two ride-hailing firms will give U.S. public shareholders who factor in environmental, social and governance concerns new options."
2019-01-04,UPDATE 1-Tesla to start delivering Model 3 to China buyers in March,"BEIJING, Jan 4 Tesla Inc said on Friday it plans to start delivering Model 3 cars to customers in China in March, cementing a time frame that the U.S. electric vehicle (EV) maker's chief executive, Elon Musk, tweeted about late last year."
2019-01-04,Tesla to start delivering Model 3 to China buyers in March,"BEIJING, Jan 4 Tesla Inc said on Friday it plans to start delivering Model 3 cars to customers in China in March, cementing a time frame that the U.S. electric vehicle maker's chief executive, Elon Musk, tweeted about late last year."
2019-01-07,CORRECTED-UPDATE 4-Tesla CEO Musk breaks ground at Shanghai Gigafactory to launch China push,"SHANGHAI/BEIJING, Jan 7 Tesla Inc broke ground on Monday for its Shanghai Gigafactory where it plans to begin making its Model 3 electric vehicles (EV) by year-end, a first step in localising production in the world's largest auto market."
