date,title,abstract
2018-06-20,MOVES-Goldman Sachs hires Cai Wei as co-head of China investment banking,"HONG KONG, June 20 Goldman Sachs has hired Cai Wei as partner and co-head of its China investment banking division, it said in an internal memo, which was confirmed by a Goldman Sachs spokeswoman."
2018-06-29,PRESS DIGEST - Wall Street Journal - June 29,June 29 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.
2018-06-29,PRESS DIGEST- New York Times business news - June 29,June 29 The following are the top stories on the New York Times business pages. Reuters has not verified these stories and does not vouch for their accuracy.
2018-07-02,"MOVES-Osborn, Hyde named region heads of Goldman private wealth management business","July 2 Goldman Sachs Group Inc on Monday said Simon Osborn and Katie Hyde would lead its private wealth management business in Los Angeles and San Francisco regions, respectively."
2018-07-02,Goldman to review bookbuilding after Australia regulator blasts block trade,"SYDNEY Goldman Sachs  has agreed to review how it sells shares to investors in Australia, after the country's corporate regulator penalized its local arm for failing to notify the market about dwindling interest in a block trade it conducted in 2015."
2018-07-02,UPDATE 1-Goldman to review bookbuilding after Australia regulator blasts block trade,* Second action against global investment bank in Australia in a month
2018-07-02,Goldman to review bookbuilding after Healthscope block query -Australia regulator,"SYDNEY, July 2 Australia's corporate regulator said the local arm of Goldman Sachs has agreed to review how it sells shares to investors, after it failed to notify the market about dwindling interest in a block trade it conducted for Healthscope in 2015."
2018-07-04,CORRECTED-UPDATE 1-British Supreme Court rejects Goldman Sachs appeal vs Novo Banco,"LISBON, July 4 Britain's Supreme Court dismissed on Wednesday an appeal by Goldman Sachs for compensation from Portugal's Novo Banco over a $835 million loan to Novo Banco's bankrupt predecessor, Banco Espirito Santo (BES), which was carved up by the state in 2014."
2018-07-04,British Supreme Court rejects Goldman Sachs appeal vs Novo Banco,"LISBON, July 4 Britain's Supreme Court has dismissed an appeal by Goldman Sachs against Portugal's Novo Banco over a $835 million loan to bankrupt Banco Espirito Santo (BES), the court said on Wednesday."
2018-07-10,REFILE-Former Goldman Sachs banker in 1MDB plea talks with U.S.-WSJ,"SINGAPORE, July 10 A former Goldman Sachs Group Inc. banker is in talks with U.S. prosecutors to potentially plead guilty to criminal charges stemming from an alleged scheme to steal billions of dollars from a Malaysian state investment fund, the Wall Street Journal reported, citing people familiar with the matter."
2018-07-12,"UPDATE 1-Goldman Sachs, Prysmian, others lose challenge against EU cartel fine","LUXEMBOURG, July 12 Investment bank Goldman Sachs, the world's biggest cablemaker Prysmian, Nexans and eight other cable companies on Thursday lost their challenge against a 302 million euros ($353 million) EU cartel fine."
2018-07-12,"REFILE-Goldman Sachs, Prysmian, others lose challenge against 302 mln euro EU cartel fine","LUXEMBOURG, July 12 Investment bank Goldman Sachs, the world's top cablemaker Prysmian, Nexans and eight other cable companies on Thursday lost their challenge against a 302 million euros ($352.6 million) EU cartel fine."
2018-07-16,Goldman to formally name David Solomon next CEO early this week - NYT,"Goldman Sachs Group Inc is expected to name its president, David Solomon, its next chief executive officer early this week, the New York Times reported https://www.nytimes.com/2018/07/15/business/goldman-sachs-david-solomon-lloyd-blankfein.html on Sunday."
2018-07-16,UPDATE 2-Goldman to formally name David Solomon next CEO early this week - NYT,"July 15 Goldman Sachs Group Inc is expected to name its president, David Solomon, its next chief executive officer early this week, the New York Times reported https://www.nytimes.com/2018/07/15/business/goldman-sachs-david-solomon-lloyd-blankfein.html on Sunday."
2018-07-16,Goldman to name David Solomon as CEO early this week - NYT,"July 15 Goldman Sachs Group Inc is expected to name David Solomon as its next chief executive officer early this week, the New York Times reported https://www.nytimes.com/2018/07/15/business/goldman-sachs-david-solomon-lloyd-blankfein.html on Sunday."
2018-07-17,Goldman Sachs pressed on strategy as new CEO confirmed,"Goldman Sachs Group Inc was pressed for details on new businesses after an uneven second-quarter performance, a likely preview of challenges incoming Chief Executive David Solomon will face as he leads the Wall Street bank's overhaul. | Video"
2018-07-17,UPDATE 4-Goldman Sachs pressed on strategy as new CEO confirmed,"July 17 Goldman Sachs Group Inc was pressed for details on new businesses after an uneven second-quarter performance, a likely preview of challenges incoming Chief Executive David Solomon will face as he leads the Wall Street bank's overhaul."
2018-07-17,Goldman Sachs names David Solomon as CEO to replace Blankfein,"Goldman Sachs Group Inc named David Solomon as its next chief executive officer on Tuesday, replacing Lloyd Blankfein who will step down on Sept. 30."
2018-07-17,"NEWSMAKER-Next Goldman CEO to take on old problems, new businesses","NEW YORK, July 17 Goldman Sachs Group Inc named David Solomon as its next chief executive officer on Tuesday, ushering in a new era for the Wall Street bank as it expands into different businesses and revamps familiar ones."
2018-07-17,Factbox: Timeline of Goldman Sachs leaders,"NEW YORK Goldman Sachs Group Inc named David Solomon as its next chief executive officer on Tuesday, succeeding Lloyd Blankfein, who has been in the role since 2006."
2018-07-17,"NEWSMAKER-Goldman Sachs names Solomon as CEO, putting a banker in charge","NEW YORK, July 17 Goldman Sachs Group Inc named David Solomon as its next chief executive officer on Tuesday, ushering in a new era for the Wall Street bank as it expands into different businesses and revamps familiar ones."
2018-07-17,Goldman Sachs names David Solomon as CEO to replace Blankfein,"July 17 Goldman Sachs Group Inc named David Solomon as its next chief executive officer on Tuesday, replacing Lloyd Blankfein who will step down on Sept. 30."
2018-07-17,Goldman Sachs profit rises 44 pct,"July 17 Goldman Sachs Group Inc reported a 44 percent rise in second-quarter profit on Tuesday, driven by strength in its investment banking and fixed income trading businesses."
2018-07-17,"Goldman Sachs expects volatile oil market, prices between $70 and $80 per barrel","Investment bank Goldman Sachs expects volatile oil prices in the short-term on the back of uncertainty over possible disruptions to supply, with benchmark Brent crude in a $70-80 per barrel range."
2018-08-07,Goldman warns fresh lira drop could wipe out Turkish banks' capital buffers,"LONDON, Aug 7 A further drop in the Turkish lira to 7.1 versus the dollar could largely erode the country's banks’ excess capital, investment bank Goldman Sachs has warned."
2018-08-09,Goldman Sachs sued by ex-managing director who said he was whistleblower,"NEW YORK, Aug 9 Goldman Sachs Group Inc was sued on Thursday by a former managing director who said the Wall Street bank retaliated against him and fired him after he complained about its dealings with an unidentified, ""notorious European businessman."""
2018-08-10,MOVES-Goldman Sachs hires top JP Morgan dealmaker Simon,"NEW YORK, Aug 10 Goldman Sachs Group Inc has hired a top JPMorgan Chase & Co dealmaker, Kurt Simon, as a partner and vice chairman of its investment banking division, Goldman Sachs said in an internal memo on Friday."
2018-08-10,Goldman Sachs sees orderly Brexit with PM May getting deal through parliament,"LONDON, Aug 10 Goldman Sachs sees Prime Minister Theresa May clinching a Brexit deal on access to European Union markets for goods and getting it approved by the British parliament, though it cautioned that a disorderly exit and national election remained possible."
2018-08-13,UPDATE 1-Trade in Turkish bank stocks restarts after suspension,"ISTANBUL, Aug 13 Trading of shares in three leading Turkish banks has been restarted after an automatic suspension earlier on Monday when they tumbled more than 11 percent following the Turkish lira's plunge to a new low, the Istanbul stock exchange said."
2018-08-14,Goldman shareholders can again pursue class action over CDOs,"NEW YORK, Aug 14 A federal judge on Tuesday said Goldman Sachs Group Inc shareholders may again pursue class-action claims that the bank concealed conflicts of interest when creating risky subprime securities before the 2008 financial crisis."
2018-08-14,"Berkshire boosts Goldman, Teva stakes; buys more Apple",Warren Buffett's Berkshire Hathaway Inc  boosted its investments in Goldman Sachs Group Inc  and Israel's Teva Pharmaceutical Industries Ltd  during the second quarter and confirmed it has expanded its already huge bet on iPhone maker Apple Inc .
2018-08-14,"UPDATE 1-Berkshire boosts Goldman, Teva stakes; buys more Apple",Aug 14 Warren Buffett's Berkshire Hathaway Inc boosted its investments in Goldman Sachs Group Inc and Israel's Teva Pharmaceutical Industries Ltd during the second quarter and confirmed it has expanded its already huge bet on iPhone maker Apple Inc.
2018-08-14,"Berkshire boosts Goldman stake, confirms Apple purchase","Aug 14 Warren Buffett's Berkshire Hathaway Inc on Tuesday said it has increased its investment in Goldman Sachs Group Inc, and confirmed it has added to its stake in iPhone maker Apple Inc."
2018-08-14,Deals of the day-Mergers and acquisitions,"Aug 14 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Tuesday:"
2018-08-14,"Musk says working with Silver Lake, Goldman on proposal to take Tesla private",Tesla Inc  Chief Executive Officer Elon Musk said on Monday he was working with Silver Lake Partners and Goldman Sachs Group Inc  for financial advice on his proposal to take the electric car company private.
2018-08-14,"Musk says working with Silver Lake, Goldman on proposal to take Tesla private",Aug 13 Tesla Inc Chief Executive Officer Elon Musk said on Monday he was working with Silver Lake Partners and Goldman Sachs Group Inc for financial advice on his proposal to take the electric car company private.
2018-08-15,"Musk bid for Tesla: no formal offer, no firm deals with advisers"," (This August 14 story was corrected to say ""private"" instaed of ""public"" in paragraph 14) | Video"
2018-08-15,"CORRECTED-UPDATE 8-Musk bid for Tesla: no formal offer, no firm deals with advisers (Aug. 14)","Aug 14 Tesla Inc's board named a special committee of three directors on Tuesday to decide what to do about Chief Executive Elon Musk's potential offer to take the electric carmaker private, although Musk has yet to make a formal offer and is still negotiating to hire advisers needed to do a deal."
2018-08-17,UPDATE 1-Goldman faces U.K. probe over reporting practices - Bloomberg,"Aug 17 Goldman Sachs Group Inc is facing a probe from U.K. regulators over its reporting practices tied to new rules in European markets, Bloomberg reported on Friday, citing people with knowledge of the matter."
2018-08-17,Goldman faces U.K. probe over reporting practices - Bloomberg,"Aug 17 Goldman Sachs Group Inc is facing a probe from U.K. regulators over its reporting practices tied to new rules in European markets, Bloomberg reported on Friday, citing people with knowledge of the matter."
2018-08-21,"UPDATE 3-Morgan Stanley halts research coverage of Tesla, shares rise","Aug 21 Brokerage Morgan Stanley has suspended equity coverage on Tesla Inc, hinting that the U.S. bank may be doing business directly with the company as it explores options to go private, pushing the electric carmaker's shares up as much as 5 percent on Tuesday."
2018-08-22,"CORRECTED-Goldman Sachs secures $1.5 billion sale, leaseback of London HQ","LONDON, Aug 22 Goldman Sachs said on Wednesday it had sold its new European headquarters in London to South Korea's National Pension Service for 1.17 billion pounds ($1.49 billion)."
2018-08-22,"Goldman Sachs secures $1.5 million sale, leaseback of London HQ","LONDON, Aug 22 Goldman Sachs said on Wednesday it had sold its new European headquarters in London to South Korea's National Pension Service for 1.17 million pounds ($1.49 million)."
2018-08-22,"Goldman Sachs cuts German, UK govt bond yield forecasts for end of 2018","LONDON, Aug 22 Goldman Sachs has cut its forecasts for where German and British borrowing costs will end the year as part of its revision of bond yield forecasts across the G10 group of economies in the world."
2018-08-23,Goldman Sachs opens digital consumer bank in Britain,"LONDON, Aug 23 Goldman Sachs has opened its digital consumer savings platform Marcus to its own staff in Britain ahead of a wider roll-out to the public in the coming weeks, according to an internal memo sent to staff on Thursday and seen by Reuters."
2018-08-24,Brazil's Netshoes working with Goldman Sachs to find partner -sources,"SAO PAULO, Aug 24 The founder and chief executive officer of Brazil's online shoe retailer Netshoes Ltd , Marcio Kumruian, is working with Goldman Sachs to look for a partner willing to inject cash in exchange for a stake, after the bank helped the company refinance its debt, two people with knowledge of the matter said this week."
2018-08-30,RPT-FOCUS-Inside Albemarle's quest to reinvent the lithium market,"Aug 30 As global demand for lithium hits overdrive, Albemarle Corp is investing millions of dollars to engineer specialized types of the light metal for electric car batteries, part of a strategy to remain the niche market's top producer."
2018-08-30,Inside Albemarle's quest to reinvent the lithium market,"As global demand for lithium hits overdrive, Albemarle Corp is investing millions of dollars to engineer specialized types of the light metal for electric car batteries, part of a strategy to remain the niche market's top producer."
2018-08-30,FOCUS-Inside Albemarle's quest to reinvent the lithium market,"Aug 30 As global demand for lithium hits overdrive, Albemarle Corp is investing millions of dollars to engineer specialized types of the light metal for electric car batteries, part of a strategy to remain the niche market's top producer."
2018-08-31,Ecuador says received $500 mln from repo deal with Goldman Sachs,"QUITO, Aug 31 Ecuador's government said on Friday it had received $500 million from a repurchase agreement with Wall Street bank Goldman Sachs as the Andean country seeks to plug its fiscal deficit."
2018-09-05,UPDATE 2-Goldman drops bitcoin trading plans for now - Business Insider,"Sept 5 Goldman Sachs Group Inc is ditching plans to open a desk for trading cryptocurrencies as the regulatory framework for crypto remains unclear, Business Insider reported on Wednesday, citing people familiar with the matter."
2018-09-05,Goldman drops bitcoin trading plans for now - Business Insider,"Sept 5 Goldman Sachs Group Inc is ditching plans to open a desk for trading cryptocurrencies in the foreseeable future as the regulatory framework for crypto remains unclear, Business Insider reported on Wednesday, citing people familiar with the matter."
2018-09-10,UPDATE 2-Network Rail sells $2 bln property portfolio to fund railway improvements,Sept 10 Britain's Network Rail agreed to sell its commercial property portfolio to property outsourcing firm Telereal Trillium and a Blackstone Group affiliate for 1.46 billion pounds ($1.9 billion) as it pushes for further improvement of its railways.
2018-09-11,UPDATE 2-Goldman banker had raised ethics concerns - NYT,"Sept 11 A former Goldman Sachs Group Inc partner had raised concerns about some unethical practices at the bank before he left in 2015, the New York Times reported on Tuesday, citing people close to the matter."
2018-09-11,Goldman banker had raised ethics concerns - NYT,"Sept 11 A top Goldman Sachs Group Inc banker had raised concerns about some unethical practices at the bank before he left in 2015, the New York Times reported on Tuesday, citing people close to the matter."
2018-09-13,"UPDATE 2-Goldman names new operating chief, finance head in executive shakeup",Sept 13 Goldman Sachs Group Inc on Thursday announced its biggest management shakeup since naming David Solomon as Chief Executive Officer Lloyd Blankfein's successor.
2018-09-13,Goldman Sachs names Stephen Scherr as CFO,"Sept 13 Goldman Sachs Group Inc on Thursday named Stephen Scherr as its new finance chief, replacing Martin Chavez."
2018-09-17,Goldman names Tim O'Neill as vice-chairman - memo,"Sept 17 Goldman Sachs Group Inc named Tim O'Neill as its vice-chairman, according to an internal memo seen by Reuters, the latest top-level appointment ahead of David Solomon taking charge as chief executive officer of the Wall Street bank."
2018-09-18,South African fintech JUMO to expand in Asia with Goldman Sachs backing,"JOHANNESBURG, Sept 18 South Africa-based financial technology firm JUMO plans to expand in high-growth Asian markets after securing the backing of Goldman Sachs in an equity funding round, the company's chief executive said."
2018-09-19,UPDATE 1-Goldman names Dan Dees as new investment banking co-chief,"Sept 19 Goldman Sachs Group Inc named Dan Dees as investment-banking co-chief on Wednesday, according to an internal memo, the latest change in leadership at the Wall Street bank's business units before David Solomon becomes chief executive officer next month."
2018-09-19,Goldman names Dan Dees as new investment-banking co-chief: Bloomberg,"Goldman Sachs Group Inc  named Dan Dees as its new investment-banking co-chief, Bloomberg reported on Wednesday, citing people with knowledge of the matter."
2018-09-19,Goldman names Dan Dees as new investment-banking co-chief - BBG,"Sept 19 Goldman Sachs Group Inc named Dan Dees as its new investment-banking co-chief, Bloomberg reported on Wednesday, citing people with knowledge of the matter."
2018-09-19,Goldman Sachs nears deal to sell its fintech app: source,"Goldman Sachs  is in advanced talks with several financial companies to spin off its three-year-old app, Simon, which sells complex financial products to retail investors, a source familiar with the matter told Reuters."
2018-09-19,UPDATE 1-Goldman Sachs nears deal to sell its fintech app - source,"Sept 19 Goldman Sachs is in advanced talks with several financial companies to spin off its three-year-old app, Simon, which sells complex financial products to retail investors, a source familiar with the matter told Reuters."
2018-09-19,Goldman Sachs nears deal to sell its fintech app - WSJ,"Sept 19 Goldman Sachs is in advanced talks with several financial companies to spin off 'Simon', its three-year-old app that sells financial products to retail investors, the Wall Street Journal reported https://on.wsj.com/2OzaWmf on Wednesday, citing people familiar with the matter."
2018-09-25,Goldman trading executive Bash-Polley to depart at year-end: memo,"NEW YORK Stacy Bash-Polley, who plays a key role with clients in Goldman Sachs Group Inc's  trading business, plans to retire at year-end, according to an internal memo sent on Tuesday."
2018-09-25,MOVES-Goldman trading executive Bash-Polley to depart at year-end -memo,"NEW YORK, Sept 25 Stacy Bash-Polley, who plays a key role with clients in Goldman Sachs Group Inc's trading business, plans to retire at year-end, according to an internal memo sent on Tuesday."
2018-09-27,"Goldman, JPMorgan, 4 others must face stock lending antitrust case","NEW YORK, Sept 27 A U.S. judge on Thursday ordered Goldman Sachs Group Inc, JPMorgan Chase & Co and four other large banks to face an antitrust lawsuit by investors who said they conspired to stifle competition in the nearly $2 trillion stock lending market."
2018-09-27,"Perella Weinberg asks Goldman, JPMorgan to lead IPO: Bloomberg","Boutique advisory firm Perella Weinberg Partners has asked Goldman Sachs Group  and JPMorgan Chase  to lead its initial public offering, which could be filed by the end of the year, Bloomberg reported on Thursday."
2018-09-27,"UPDATE 1-Perella Weinberg asks Goldman, JPMorgan to lead IPO - Bloomberg","Sept 27 Boutique advisory firm Perella Weinberg Partners has asked Goldman Sachs Group and JPMorgan Chase to lead its initial public offering, which could be filed by the end of the year, Bloomberg reported https://bloom.bg/2DBWngZ on Thursday."
2018-10-03,Goldman forecasts South African economic rebound in 2019,"JOHANNESBURG, Oct 3 Goldman Sachs expects South Africa's economy to grow almost 3 percent next year, helped by President Cyril Ramaphosa's reforms and strong global growth, the bank's sub-Saharan Africa head told Reuters."
2018-10-05,Buybacks to top use of S&P; 500 companies' cash in 2019 -Goldman Sachs,"NEW YORK, Oct 5 S&P; 500 companies will increase cash spending by 13 percent to $3 trillion in 2019, with buybacks again expected to represent their largest use of cash, according to Goldman Sachs."
2018-10-05,Oil markets could witness modest surplus into early 2019: Goldman Sachs,"Global oil markets could witness a modest surplus into early 2019 as new spare capacity comes online, despite strong demand and uncertainty on the size of supply losses from Iran due to U.S. sanctions set to start next month, Goldman Sachs said."
2018-10-11,Goldman Sachs to open new office in Britain for 'Marcus' retail business,"LONDON Goldman Sachs  will open a new office in the British city of Milton Keynes to serve as a customer care center for its new retail banking platform Marcus, a spokesman for the bank said on Thursday."
2018-10-11,Goldman Sachs to open new office in Britain for 'Marcus' retail business,"LONDON, Oct 11 Goldman Sachs will open a new office in the British city of Milton Keynes to serve as a customer care centre for its new retail banking platform Marcus, a spokesman for the bank said on Thursday."
2018-10-11,Big Oil still reluctant to open spending taps -Goldman,"LONDON, Oct 11 Energy companies and investors are focused on profits and reluctant to boost spending even after crude prices surged to four-year highs, a senior Goldman Sachs banker said on Thursday."
2018-10-14,Barclays to challenge Goldman in digital-only bank market -FT,"NEW YORK, Oct 14 Barclays Plc is launching a retail account that will offer U.S. consumers a low-cost, digital-only bank with the backing of a major financial institution, the Financial Times reported on Sunday."
2018-10-16,CORRECTED-UPDATE 2-Goldman Sachs will slow consumer loan growth if market falters,"Oct 16 Goldman Sachs will limit loan growth in one of its new business areas if it sees a marked deterioration in credit quality, potentially jeopardising new Chief Executive David Solomon's task of boosting revenue by $5 billion by 2020."
2018-10-16,"US STOCKS-Wall St rallies over 2 pct with earnings, data boost","* Indexes up: Dow 2.17 pct, S&P; 2.15 pct, Nasdaq 2.89 pct (Updates with close of U.S. market)"
2018-10-16,"Equity trading strength boosts profits at Morgan Stanley, Goldman","Wall Street's top investment banks reported better-than-expected quarterly profits on Tuesday, helped by strength in stock trading and equity underwriting, wrapping up what has been a strong quarter for the big U.S. banks. | Video"
2018-10-16,"WRAPUP 1-Equity trading strength boosts profits at Morgan Stanley, Goldman","Oct 16 Wall Street's top investment banks reported better-than-expected quarterly profits on Tuesday, helped by strength in stock trading and equity underwriting, wrapping up what has been a strong quarter for the big U.S. banks."
2018-10-16,"Goldman Sachs profit beats on higher equity trading, investment banking","Goldman Sachs  reported a better-than-expected quarterly profit on Tuesday, driven by its equities trading and investment banking businesses that offset weakness in bond trading."
2018-10-16,Goldman Sachs profit rises 20.5 percent,Oct 16 Goldman Sachs reported a 20.5 percent increase in quarterly profit on Tuesday as growth in its equities trading and underwriting businesses made up for a fall in fixed income trading.
2018-10-18,UPDATE 2-Goldman Sachs joins growing band of businesses snubbing Saudi conference,Oct 18 Goldman Sachs Group Inc on Thursday joined the growing list of high-profile businesses snubbing a Saudi investment conference next week amid mounting pressure on Riyad over the disappearance of journalist Jamal Khashoggi.
2018-10-18,Goldman Sachs says executives will not attend Saudi conference,"Oct 18 Goldman Sachs Group Inc will not send any of its executives to a Saudi investment conference next week, Chief Executive Officer David Solomon said in an interview with CNBC on Thursday."
2018-10-21,Goldman-backed fintech startup Marqeta launches in Europe,"LAS VEGAS, Oct 21 Marqeta, a U.S. financial technology startup that helps young companies including digital-only banks issue payment cards, has expanded into Europe, the company said on Sunday."
2018-10-21,CORRECTED-MOVES-Goldman Sachs changing Asia investment banking leadership - source,"HONG KONG, Oct 21 Goldman Sachs Group Inc's veteran banker Todd Leland will become Asia investment banking head, a person with knowledge of the matter said on Sunday, adding to leadership changes at the bank since Chief Executive Officer David Solomon took over this month."
2018-10-22,PNC partners with OnDeck for online small business lending,"PNC Financial Services Group's  PNC Bank will use technology from digital lender OnDeck Capital  to extend loans to small businesses online, the companies said on Monday."
2018-10-22,PNC partners with OnDeck for online small business lending,"Oct 22 PNC Financial Services Group's PNC Bank will use technology from digital lender OnDeck Capital to extend loans to small businesses online, the companies said on Monday."
2018-10-22,UPDATE 1-Goldman Sachs changes Asia investment banking leadership - memo,* Leland to become Asia Pacific ex Japan investment banking head
2018-10-23,UPDATE 2-Permian explorer Endeavor Energy eyes potential $10 bln-plus sale -source,"NEW YORK, Oct 23 Endeavor Energy Resources LP is exploring a sale that could value the Texas-based privately held oil producer at more than $10 billion, a source familiar with the matter said on Tuesday."
2018-10-23,Web performance software company Cloudflare readies IPO -sources,"Cloudflare Inc, a U.S. startup whose software makes websites load faster and with greater security, is preparing for an initial public offering (IPO) that could value it at more than $3.5 billion, people familiar with the matter said."
2018-10-23,CORRECTED-Web performance software company Cloudflare readies IPO -sources,"Oct 23 Cloudflare Inc, a U.S. startup whose software makes websites load faster and with greater security, is preparing for an initial public offering (IPO) that could value it at more than $3.5 billion, people familiar with the matter said."
2018-10-25,Elon Musk's SpaceX seeks $500 mln loan via Goldman - Bloomberg,"Oct 25 Elon Musk's rocket company SpaceX is looking to borrow $500 million in the leveraged loan market through Goldman Sachs, which is leading talks with potential investors this week, Bloomberg reported https://www.bloomberg.com/news/articles/2018-10-25/spacex-is-said-to-seek-500-million-leveraged-loan-via-goldman on Thursday."
2018-10-25,Lazard profit misses on lower restructuring advisory fees,"Financial adviser Lazard Ltd's  quarterly profit missed analysts' estimates on Thursday, as a weak restructuring business overshadowed robust M&A; advisory fees."
2018-10-25,UPDATE 1-Lazard profit misses on lower restructuring advisory fees,"Oct 25 Financial adviser Lazard Ltd's quarterly profit missed analysts' estimates on Thursday, as a weak restructuring business overshadowed robust M&A; advisory fees."
2018-10-25,Philippines' San Miguel to raise $634 million as gloomy markets take toll on share sale,"MANILA Philippine conglomerate San Miguel Corp  on Thursday priced shares in its food and beverage unit at the bottom of an indicative selling range, seeking to raise 34 billion pesos ($634 million) in Southeast Asia's worst-performing market so far this year."
2018-10-30,ING to sell Italian real estate lease portfolio to Goldman-document,"MILAN/AMSTERDAM, Oct 30 Dutch bank ING Groep NV plans to sell its remaining Italian real estate leasing portfolio to Goldman Sachs as it continues to cut leasing activities outside its home markets, a document reviewed by Reuters showed."
2018-11-02,"UPDATE 8-U.S. charges financier, former Goldman bankers for 1MDB","NEW YORK/KUALA LUMPUR, Nov 1 U.S. prosecutors unveiled criminal charges on Thursday against two former Goldman Sachs Group Inc bankers and Malaysian financier Low Taek Jho tied to the alleged theft of billions of dollars from Malaysian sovereign wealth fund 1MDB."
2018-11-02,Goldman says 1MDB dealings may still result in penalties: filing,"NEW YORK Government probes into Goldman Sachs Group Inc's dealings with the Malaysian sovereign wealth fund 1MDB may still result in ""significant fines, penalties and other sanctions,"" the Wall Street bank said in a regulatory filing on Friday."
2018-11-02,Goldman says 1MDB dealings may still result in penalties -filing,"NEW YORK, Nov 2 Government probes into Goldman Sachs Group Inc's dealings with the Malaysian sovereign wealth fund 1MDB may still result in ""significant fines, penalties and other sanctions,"" the Wall Street bank said in a regulatory filing on Friday."
2018-11-05,MOVES-Goldman Sachs names Americas activism defense co-heads,"NEW YORK, Nov 5 Goldman Sachs Group Inc has appointed investment bankers David Dubner and Pete Michelsen to be co-heads of activism and shareholder advisory for the Americas, the bank said on Monday in a memo."
2018-11-05,Goldman tracking ahead of $5 billion revenue goal by 2020,"Goldman Sachs Group Inc is tracking ahead of its goal to generate $5 billion in additional annual revenue by 2020 as growth initiatives bear fruit, its new finance chief said on Monday."
2018-11-05,UPDATE 1-Goldman tracking ahead of $5 billion revenue goal by 2020,"* Bank will provide strategic update in the spring -CFO (Adds more CFO comments, analyst comment)"
2018-11-05,Goldman tracking ahead of $5 billion revenue goal -CFO,"Nov 5 Goldman Sachs Group Inc is tracking ahead of its goal to generate $5 billion in additional annual revenue by 2020 as growth initiatives bear fruit, and sees opportunities to grow its businesses further, its new finance chief said on Monday."
2018-11-05,Goldman says it is ahead of schedule on $5 billion revenue goal,"Nov 5 Goldman Sachs Group Inc is ahead of its goal to generate $5 billion in additional annual revenue by 2020, having already achieved half that amount in the first nine months of this year, the Wall Street bank said on Monday."
2018-11-05,"Goldman Sachs, mega-M&A; purveyor, looks for smaller deals",NEW YORK The top echelons of Goldman Sachs Group Inc's investment bank hosted a dinner over the summer with the representatives of almost 20 private equity firms at Manhattan's Legacy Records restaurant.
2018-11-05,"Goldman Sachs, mega-M&A; purveyor, looks for smaller deals","NEW YORK, Nov 5 The top echelons of Goldman Sachs Group Inc's investment bank hosted a dinner over the summer with the representatives of almost 20 private equity firms at Manhattan's Legacy Records restaurant."
2018-11-05,Goldman Sachs to buy second stake in Turkish tourism agency: statement,"ISTANBUL Investment bank Goldman Sachs  reached an agreement with Turkey's Jolly Tur to buy a second stake in the company, the Turkish travel agency said on Monday."
2018-11-05,Goldman Sachs to buy second stake in Turkish tourism agency -statement,"ISTANBUL, Nov 5 Investment bank Goldman Sachs reached an agreement with Turkey's Jolly Tur to buy a second stake in the company, the Turkish travel agency said on Monday."
2018-11-07,UPDATE 1-Goldman Sachs CEO: I feel horrible ex-bankers broke law in 1MDB case,"SINGAPORE, Nov 7 Goldman Sachs Chief Executive David Solomon said on Wednesday he felt ""horrible"" that two former employees ""blatantly broke the law"" in their dealings with Malaysian state fund 1Malaysia Development Berhad."
2018-11-07,"Goldman Sachs ex-bankers ""broke the law"" in Malaysia's 1MDB case -chief executive","SINGAPORE, Nov 7 Goldman Sachs Chief Executive David Solomon said on Wednesday it was ""very distressing"" that two former employees ""blatantly broke the law"" in their dealings with Malaysian state fund 1MDB."
2018-11-09,Key Democratic lawmaker may invite bank CEOs to testify before U.S. Congress,"WASHINGTON Democrat Maxine Waters, poised to become chair of the U.S. House banking committee, told Reuters on Thursday she would like the heads of the country's biggest banks to testify before the panel as she seeks to ramp up regulatory oversight."
2018-11-12,"US STOCKS-Wall St falls; Apple, Goldman Sachs shares under pressure","* Indexes down: Dow 2 pct, S&P; 1.7 pct, Nasdaq 2.4 pct (Updates to late afternoon, changes byline, adds NEW YORK to dateline)"
2018-11-12,Goldman's Marcus jolts British banks out of savings slumber,"LONDON Britain's big banks, long able to shrug off competition from start-ups, have been spooked by an account launched just six weeks ago by Goldman Sachs  that pays savers more. | Video"
2018-11-13,"Malaysia says it wants to reclaim fees, consequential losses from Goldman over 1MDB deals","KUALA LUMPUR Malaysia wants to reclaim from Goldman Sachs Group Inc  the fees the U.S. bank received for helping state fund 1Malaysia Development Bhd (1MDB) [TERRN.UL] raise money as well as consequential losses, Minister of Finance Lim Guan Eng said on Tuesday."
2018-11-21,"Abu Dhabi's IPIC files lawsuit against Goldman Sachs, others over 1MDB case","DUBAI, Nov 21 Abu Dhabi's International Petroleum Investment Co (IPIC) said in a statement on Wednesday it had filed a lawsuit against U.S. investment bank Goldman Sachs and others to recover losses incurred due to the Malaysian state fund 1MDB."
2018-11-21,Kuwait Projects Co hires Goldman Sachs for sale of OSN: sources,"DUBAI Kuwait Projects Co (KIPCO) , the Gulf state's largest investment company, has hired Goldman Sachs  to advise it on the sale of its majority stake in pay-television operator OSN, sources familiar with the matter told Reuters."
